Date,WindDirection,WaveMeanDirection,CurrentDirection,StressDirection,WindSpeed,WaveHeight,CurrentSpeed,WaveSpeed
738705.666678241,-27.5980024339288,-27.3969955444336,-66.2496802305303,0.813772753235527,2.78013239190214,0.559377908706665,0.0358988161897287,39.6491131354996
738712.041678241,-5.10594598464519,-5.30652618408203,-84.9562047446108,-3.24973365716876,7.30240726699617,0.559426605701447,0.456491563304765,39.6508389371497
738752.583344907,-5.31612839708981,-5.9292068481445,82.6169395378849,1.55563866483813,3.12006134582589,0.583294749259949,0.18615163888931,40.4878630735105
738753.812511574,-9.72075303944428,-10.2456817626953,83.037719726562,0.311315047448471,1.86214428921116,0.571850210428237,0.0922444388270378,40.0886992201999
738761.666678241,-17.3991459013217,-16.593376159668,-125.082125019255,-1.50351443808765,4.35751132105403,0.50649756193161,0.0836079081506303,37.7284967579764
738762.375011574,-9.74849548540703,-9.29432678222662,-106.191959057022,-0.163094898583545,2.78771410927893,0.520722806453705,0.272966397168757,38.2546402041575
738762.583344907,-20.5805708995449,-19.6681671142578,-106.048230258258,-0.361538455773522,4.29581812536186,0.611725449562073,0.292381477027736,41.4628448357788
738766.354178241,-19.243273728637,-19.6158640554183,-106.648982762218,-11.0194841340129,2.80517793279358,0.451354786753654,0.104176256805659,35.6155658255456
738766.395844907,-12.7946797310998,-13.29030363911,-109.664627075195,-0.183405919967967,3.74050801600102,0.453942121864084,0.0990967303514481,35.7175008498851
738766.520844907,-14.5728580823803,-15.2365625668387,-110.864823230028,0.185762104277152,4.75714326654707,0.476071980196252,0.143813327724874,36.5777622475029
738767.354178241,0.401392442613997,-0.483922200637238,-111.999013529879,-0.207030596856004,3.76704670212786,0.721394164570506,0.229414685196123,45.0263906039259
738767.479178241,-1.94033048548431,-1.14772235094972,-114.828262329102,1.46344979703393,3.90293359356057,0.655087500810624,0.236642479896545,42.9072300300692
738768.666678241,-5.5229422565198,-4.79591369628912,-101.597922518035,-2.1354606002819,4.58201772856632,0.619210302829742,0.208408249338513,41.7157358681839
738768.687511574,-4.86936529777495,-5.09119415283206,-106.974393191398,-0.0537502724066863,4.86231832130605,0.621757900221168,0.20456025819327,41.8014626501985
738781.375011574,-8.85570015548865,-8.58331298828119,-113.346077013951,-0.27400412554429,6.6678906033214,0.640699863433838,0.189679150084881,42.4334299493272
738781.562511574,-2.83913018966791,-3.82021713256836,-128.620513916016,-0.0107092332659061,5.58084110158237,0.687077075242996,0.0854398012161255,43.9423775506034
738781.687511574,-3.33665349199885,-3.79243530918779,-120.547355651855,1.85103133462336,4.57050442176335,0.756297515193836,0.114990999657509,46.1027847418017
738805.520844907,-16.6220793283396,-17.4824279271904,99.7685026009777,-3.69561169564694,4.19969103994061,0.317534417413896,0.10890586387866,29.8728201803666
738806.041678241,-4.34357714072166,-5.12261199951172,118.930581457249,-0.301045592751679,4.80178206972747,0.445524543523788,0.0435234251841522,35.3847913439877
738815.541678241,-13.4580655019462,-13.3795623779297,-132.006942026599,-0.308824922827862,3.71614070885964,0.430750608444214,0.0485857488988433,34.7931517979482
738829.333344907,-6.86379205684756,-6.12667083740229,-124.156440506891,0.140034913872216,5.47814124033526,1.26449143886566,0.255100546461714,59.6126967375894
738829.354178241,-6.55020051166991,-6.34585917532092,-118.257362365722,0.106757166144683,5.21442262461463,1.20955991744995,0.268650454415229,58.3034850800752
738829.625011574,-7.87928182482267,-7.83831787109381,-125.626388236588,0.820924399408784,5.0732254076538,1.33625674247742,0.239071776663029,61.2809905793586
738835.583344907,-9.533805726796,-10.5158081054688,-100.635776678705,-1.2984986950323,5.34947579188234,2.02907204627991,0.165264844424089,75.5143617309966
738840.250011574,9.87354551966746e-05,0.895401000976591,-108.247358677515,1.12265048591479,6.89413056917389,0.878536701202393,0.268199751425567,49.6890594944422
738860.687511574,-2.18669884452169,-2.02925109863281,-133.491394866479,-1.59318525928623,6.03854055164746,0.877593563447689,0.158217936924291,49.6623809207958
